id_ip,ratio_active,has_drift,drift_in_test,max_rel_dev,drift_fraction,n_drift_events
151686.0,0.8976127847535857,False,False,0.0,0.0,0
151696.0,0.0321852201101791,False,False,0.0,0.0,0
151701.0,0.2035584892550498,False,False,0.0,0.0,0
151707.0,0.0740483398679835,False,False,0.0,0.0,0
151722.0,0.0956871308749813,False,False,0.0,0.0,0
151724.0,0.0993845848429202,False,False,0.0,0.0,0
151725.0,0.2533624497493672,False,False,0.0,0.0,0
151737.0,0.572212020447665,False,False,0.0,0.0,0
151738.0,0.8979353814085066,False,False,0.0,0.0,0
151740.0,0.1569308650553377,False,False,0.0,0.0,0
151741.0,0.0581666583949575,False,False,0.0,0.0,0
151745.0,0.0078415802273065,False,False,0.0,0.0,0
151748.0,0.3729713633430939,False,False,0.0,0.0,0
151752.0,0.1164573924264231,False,False,0.0,0.0,0
151760.0,0.1347461412477046,False,False,0.0,0.0,0
151768.0,0.3543848329941932,False,False,0.0,0.0,0
151778.0,0.0822373318775125,False,False,0.0,0.0,0
151779.0,0.221549456548712,False,False,0.0,0.0,0
151780.0,0.0279170182143034,False,False,0.0,0.0,0
151785.0,0.0125068241600079,False,False,0.0,0.0,0
151794.0,0.6416447466375502,False,False,0.0,0.0,0
151797.0,0.1625638989528016,False,False,0.0,0.0,0
151800.0,0.1469551838800933,False,False,0.0,0.0,0
151801.0,0.0375949178619286,False,False,0.0,0.0,0
151806.0,0.1124125266762618,False,False,0.0,0.0,0
151809.0,0.0224080599533475,False,False,0.0,0.0,0
151820.0,0.0226065809717603,False,False,0.0,0.0,0
151822.0,0.0393567919003424,False,False,0.0,0.0,0
151823.0,0.206734825549655,False,False,0.0,0.0,0
151824.0,0.1677750756861382,False,False,0.0,0.0,0
151828.0,0.4428507618244081,False,False,0.0,0.0,0
151832.0,0.0040200506228596,False,False,0.0,0.0,0
151833.0,0.0597051962876569,False,False,0.0,0.0,0
151847.0,0.9635713931212468,True,True,3.306778519409239,0.371904312869125,7
151849.0,0.043823514814631,False,False,0.0,0.0,0
151852.0,0.0794828527470346,False,False,0.0,0.0,0
151853.0,0.0846940294803712,False,False,0.0,0.0,0
151854.0,0.003623008586034,False,False,0.0,0.0,0
151858.0,0.8611345476202293,False,False,0.0,0.0,0
151866.0,0.2080003970420368,False,False,0.0,0.0,0
151882.0,0.219737952255695,False,False,0.0,0.0,0
151885.0,0.0827584495508462,False,False,0.0,0.0,0
151888.0,0.0063774877165119,False,False,0.0,0.0,0
151889.0,0.070201995136235,False,False,0.0,0.0,0
151895.0,0.0039207901136532,False,False,0.0,0.0,0
151898.0,0.0080897315003225,False,False,0.0,0.0,0
151904.0,0.094644895528314,False,False,0.0,0.0,0
151907.0,0.9830760831803068,True,True,1.559816956621857,0.014690555362549,2
151908.0,0.9998262941088888,True,True,0.8350650954456557,0.0424586828130428,3
151910.0,0.003498932949526,False,False,0.0,0.0,0
151914.0,0.2368603900938012,False,False,0.0,0.0,0
151928.0,0.0492332125663804,False,False,0.0,0.0,0
151930.0,0.1016179463000645,False,False,0.0,0.0,0
151931.0,0.7693930219862027,False,False,0.0,0.0,0
151932.0,0.0035981934587324,False,False,0.0,0.0,0
151933.0,0.076331331579731,False,False,0.0,0.0,0
151937.0,0.1548215792347014,False,False,0.0,0.0,0
151940.0,0.9043624993796218,True,True,3.3277436861492573,0.3385775969030721,5
151945.0,0.1245967541813489,False,False,0.0,0.0,0
151951.0,0.0453372375800287,False,False,0.0,0.0,0
151957.0,0.0824358528959253,False,False,0.0,0.0,0
151958.0,0.0780683904908432,False,False,0.0,0.0,0
151962.0,0.1059357784505434,False,False,0.0,0.0,0
151964.0,0.0043178321504789,False,False,0.0,0.0,0
151971.0,0.1312720234254801,False,False,0.0,0.0,0
151975.0,0.9119311132066108,True,True,3.1283805050891575,0.1763114794778897,3
151977.0,0.6135043922775324,False,False,0.0,0.0,0
151980.0,0.405975482654226,False,False,0.0,0.0,0
151981.0,0.0750905752146508,False,False,0.0,0.0,0
151987.0,0.0182639336939798,False,False,0.0,0.0,0
151989.0,0.0718397935381408,False,False,0.0,0.0,0
151991.0,0.1064817112511787,False,False,0.0,0.0,0
151992.0,0.0546925405727331,False,False,0.0,0.0,0
151993.0,0.0146161099806442,False,False,0.0,0.0,0
151999.0,0.3287756216189389,False,False,0.0,0.0,0
152009.0,0.0337733882574817,False,False,0.0,0.0,0
152021.0,0.0978460469502208,False,False,0.0,0.0,0
152026.0,0.0985408705146657,False,False,0.0,0.0,0
152031.0,0.0642463645838503,False,False,0.0,0.0,0
152035.0,0.0139461015435009,False,False,0.0,0.0,0
152036.0,0.0352871110228795,False,False,0.0,0.0,0
152049.0,0.9998511092361904,True,False,1.172180496121812,0.0252121693384287,2
152055.0,0.4913395205717405,False,False,0.0,0.0,0
152061.0,0.5603503895974986,False,False,0.0,0.0,0
152064.0,0.0507965655863814,False,False,0.0,0.0,0
152065.0,0.0663556504044865,False,False,0.0,0.0,0
152067.0,0.0786887686733833,False,False,0.0,0.0,0
152068.0,0.0133257233609608,False,False,0.0,0.0,0
152074.0,0.0477194898009826,False,False,0.0,0.0,0
152084.0,0.0770509702714774,False,False,0.0,0.0,0
152087.0,0.0837758697702119,False,False,0.0,0.0,0
152094.0,0.0888629708670405,False,False,0.0,0.0,0
152095.0,0.0897811305771998,False,False,0.0,0.0,0
152105.0,0.129907191423892,False,False,0.0,0.0,0
152108.0,0.1855923370886892,False,False,0.0,0.0,0
152110.0,0.0046900590600029,False,False,0.0,0.0,0
152117.0,0.5619385577448013,False,False,0.0,0.0,0
152119.0,0.1068539381607027,False,False,0.0,0.0,0
152120.0,0.0045907985507965,False,False,0.0,0.0,0
152122.0,0.4052062137078763,False,False,0.0,0.0,0
152135.0,0.0499776663854285,False,False,0.0,0.0,0
152137.0,0.0416645987393915,False,False,0.0,0.0,0
152139.0,0.0510199017320958,False,False,0.0,0.0,0
152147.0,0.1582460668023227,False,False,0.0,0.0,0
152157.0,0.0668767680778202,False,False,0.0,0.0,0
152163.0,0.08188992009529,False,False,0.0,0.0,0
152170.0,0.0742220457590947,False,False,0.0,0.0,0
152171.0,0.0600526080698794,False,False,0.0,0.0,0
152173.0,0.0036478237133356,False,False,0.0,0.0,0
152182.0,0.0419375651397091,False,False,0.0,0.0,0
152196.0,0.991736562608566,True,False,1.131950675050736,0.0189835723857263,1
152197.0,0.6397339818353268,False,False,0.0,0.0,0
152202.0,0.1748722020943967,False,False,0.0,0.0,0
152207.0,0.3732691448707131,False,False,0.0,0.0,0
152210.0,0.10789617350737,False,False,0.0,0.0,0
152211.0,0.0215891607523946,False,False,0.0,0.0,0
152215.0,0.0831803067149734,False,False,0.0,0.0,0
152218.0,0.2830661571293861,False,False,0.0,0.0,0
152220.0,0.621842275050871,False,False,0.0,0.0,0
152223.0,0.0765298525981438,False,False,0.0,0.0,0
152229.0,0.5965308452032358,False,False,0.0,0.0,0
152231.0,0.1402302843813588,False,False,0.0,0.0,0
152233.0,0.0276440518139858,False,False,0.0,0.0,0
152237.0,0.8884560027792943,False,False,0.0,0.0,0
152239.0,0.0514913891508263,False,False,0.0,0.0,0
152240.0,0.014814630999057,False,False,0.0,0.0,0
152247.0,0.1581716214204178,False,False,0.0,0.0,0
152251.0,0.1209489304680133,False,False,0.0,0.0,0
152254.0,0.0461561367809816,False,False,0.0,0.0,0
152261.0,0.8998213310834284,False,False,0.0,0.0,0
152263.0,0.780510199017321,False,False,0.0,0.0,0
152268.0,0.0040696808774629,False,False,0.0,0.0,0
152283.0,0.0777209787086207,False,False,0.0,0.0,0
152298.0,0.050449153804159,False,False,0.0,0.0,0
152299.0,0.0478931956920939,False,False,0.0,0.0,0
152300.0,0.9989577646533326,True,True,1.6805371259164,0.0552881036279716,4
152303.0,0.1779989081343987,False,False,0.0,0.0,0
152307.0,0.1068539381607027,False,False,0.0,0.0,0
152310.0,0.008685294555561,False,False,0.0,0.0,0
152315.0,0.0122834880142935,False,False,0.0,0.0,0
152327.0,0.0476698595463794,False,False,0.0,0.0,0
152339.0,0.6202292917762668,False,False,0.0,0.0,0
152341.0,0.0048885800784158,False,False,0.0,0.0,0
152347.0,0.7955481661620925,False,False,0.0,0.0,0
152373.0,0.0848677353714824,False,False,0.0,0.0,0
152375.0,0.0549655069730507,False,False,0.0,0.0,0
152385.0,0.5333267159660529,False,False,0.0,0.0,0
152387.0,0.4152315251377239,False,False,0.0,0.0,0
152390.0,0.4323043327212268,False,False,0.0,0.0,0
152391.0,0.0850662563898952,False,False,0.0,0.0,0
152392.0,0.0774480123083031,False,False,0.0,0.0,0
152394.0,0.4289046602809072,False,False,0.0,0.0,0
152398.0,0.9009628269393022,True,True,3.4167320690453504,0.423792744056777,3
152408.0,0.0111916224130229,False,False,0.0,0.0,0
152414.0,0.5933545089086307,False,False,0.0,0.0,0
152424.0,0.1580723609112114,False,False,0.0,0.0,0
152425.0,0.0807484242394163,False,False,0.0,0.0,0
152428.0,0.0125068241600079,False,False,0.0,0.0,0
152432.0,0.7513027941833341,False,False,0.0,0.0,0
152433.0,0.1308749813886545,False,False,0.0,0.0,0
152442.0,0.0043426472777805,False,False,0.0,0.0,0
152458.0,0.2484738696709514,False,False,0.0,0.0,0
152464.0,0.0423097920492332,False,False,0.0,0.0,0
152478.0,0.9351580723609112,True,True,2.7765197787652984,0.0382401111717703,2
152480.0,0.0745198272867139,False,False,0.0,0.0,0
152492.0,0.0032755968038116,False,False,0.0,0.0,0
152502.0,0.0255595811206511,False,False,0.0,0.0,0
152509.0,0.0039207901136532,False,False,0.0,0.0,0
152510.0,0.6259367710556355,False,False,0.0,0.0,0
152511.0,0.0505980445679686,False,False,0.0,0.0,0
152515.0,0.8769169685840489,False,False,0.0,0.0,0
152518.0,0.6476500074445382,False,False,0.0,0.0,0
152521.0,0.1179711151918209,False,False,0.0,0.0,0
152523.0,0.7562658196436548,False,False,0.0,0.0,0
152531.0,0.0291081443247803,False,False,0.0,0.0,0
152538.0,0.7135838006848975,False,False,0.0,0.0,0
152542.0,0.1283686535311926,False,False,0.0,0.0,0
152544.0,0.3238622264132215,False,False,0.0,0.0,0
152548.0,0.805697553228448,False,False,0.0,0.0,0
152550.0,0.0738746339768723,False,False,0.0,0.0,0
152554.0,0.8223981339024269,False,False,0.0,0.0,0
152560.0,0.1436547719489801,False,False,0.0,0.0,0
152565.0,0.0630800536006749,False,False,0.0,0.0,0
152588.0,0.0883418531937068,False,False,0.0,0.0,0
152593.0,0.042756464340662,False,False,0.0,0.0,0
152595.0,0.0946200804010124,False,False,0.0,0.0,0
152597.0,0.0815673234403692,False,False,0.0,0.0,0
152609.0,0.1358628219762767,False,False,0.0,0.0,0
152611.0,0.0596803811603553,False,False,0.0,0.0,0
152612.0,0.1022383244826046,False,False,0.0,0.0,0
152616.0,0.0032259665492083,False,False,0.0,0.0,0
152617.0,0.1073502407067348,False,False,0.0,0.0,0
152621.0,0.7135838006848975,False,False,0.0,0.0,0
152622.0,0.0198272867139808,False,False,0.0,0.0,0
152626.0,0.6529852598143828,False,False,0.0,0.0,0
152628.0,0.1081691399076877,False,False,0.0,0.0,0
152631.0,0.8596952702367363,False,False,0.0,0.0,0
152632.0,0.1737058911112214,False,False,0.0,0.0,0
152635.0,0.0443446324879646,False,False,0.0,0.0,0
152641.0,0.0073949079358777,False,False,0.0,0.0,0
152649.0,0.8489751352424438,False,False,0.0,0.0,0
152657.0,0.1130825351134051,False,False,0.0,0.0,0
152671.0,0.0640974738200406,False,False,0.0,0.0,0
152691.0,0.1900342448756762,False,False,0.0,0.0,0
152692.0,0.0501761874038413,False,False,0.0,0.0,0
152693.0,0.8125961586182937,False,False,0.0,0.0,0
152695.0,0.7909821827385974,False,False,0.0,0.0,0
152696.0,0.0034741178222244,False,False,0.0,0.0,0
152698.0,0.1454166459873939,False,False,0.0,0.0,0
152702.0,0.2076281701325127,False,False,0.0,0.0,0
152704.0,0.3887785994342151,False,False,0.0,0.0,0
152705.0,0.5310437242543055,False,False,0.0,0.0,0
152706.0,0.056826641520671,False,False,0.0,0.0,0
152708.0,0.0079904709911161,False,False,0.0,0.0,0
152709.0,0.7221450196039506,False,False,0.0,0.0,0
152728.0,0.162787235098516,False,False,0.0,0.0,0
152734.0,0.2886743758995483,False,False,0.0,0.0,0
152735.0,0.6884957069829768,False,False,0.0,0.0,0
152738.0,0.1372276539778649,False,False,0.0,0.0,0
152740.0,0.0281403543600178,False,False,0.0,0.0,0
152741.0,0.1554171422899399,False,False,0.0,0.0,0
152756.0,0.0395304977914536,False,False,0.0,0.0,0
152758.0,0.0757853987790957,False,False,0.0,0.0,0
152765.0,0.0042930170231773,False,False,0.0,0.0,0
152770.0,0.0867536850464043,False,False,0.0,0.0,0
152771.0,0.2417737852995186,False,False,0.0,0.0,0
152785.0,0.0724105414660777,False,False,0.0,0.0,0
152788.0,0.0034493026949228,False,False,0.0,0.0,0
152802.0,0.0294803712343044,False,False,0.0,0.0,0
152806.0,0.8759243634919847,False,False,0.0,0.0,0
152807.0,0.0081145466276242,False,False,0.0,0.0,0
152809.0,0.6343490992108789,False,False,0.0,0.0,0
152810.0,0.3786043972405578,False,False,0.0,0.0,0
152821.0,0.5830562310784654,False,False,0.0,0.0,0
152823.0,0.0773239366717951,False,False,0.0,0.0,0
152824.0,0.0500769268946349,False,False,0.0,0.0,0
152827.0,0.0275447913047793,False,False,0.0,0.0,0
152834.0,0.0854632984267209,False,False,0.0,0.0,0
152835.0,0.984490545436498,True,True,1.0280067361355962,0.0138468410342945,1
152853.0,0.0643704402203583,False,False,0.0,0.0,0
152854.0,0.03575859844161,False,False,0.0,0.0,0
152855.0,0.1910516650950419,False,False,0.0,0.0,0
152864.0,0.00975234502953,False,False,0.0,0.0,0
152885.0,0.1190133505384882,False,False,0.0,0.0,0
152887.0,0.0733783314308402,False,False,0.0,0.0,0
152898.0,0.706238523003623,False,False,0.0,0.0,0
152917.0,0.0368008337882773,False,False,0.0,0.0,0
152921.0,0.1170529554816616,False,False,0.0,0.0,0
152923.0,0.0607970618889274,False,False,0.0,0.0,0
152929.0,0.0061293364434959,False,False,0.0,0.0,0
152935.0,0.1865601270534518,False,False,0.0,0.0,0
152945.0,0.4461263586282197,False,False,0.0,0.0,0
152961.0,0.4757556206263338,False,False,0.0,0.0,0
152976.0,0.131470544443893,False,False,0.0,0.0,0
152977.0,0.1195096530845203,False,False,0.0,0.0,0
152978.0,0.0731549952851258,False,False,0.0,0.0,0
152988.0,0.5474961536552683,False,False,0.0,0.0,0
152994.0,0.1059854087051466,False,False,0.0,0.0,0
152997.0,0.4441907786986947,False,False,0.0,0.0,0
153005.0,0.0068489751352424,False,False,0.0,0.0,0
153007.0,0.1617449997518487,False,False,0.0,0.0,0
153011.0,0.8968683309345377,False,False,0.0,0.0,0
153020.0,0.104273164921336,False,False,0.0,0.0,0
153028.0,0.0443446324879646,False,False,0.0,0.0,0
153029.0,0.630279418333416,False,False,0.0,0.0,0
153036.0,0.1166310983175343,False,False,0.0,0.0,0
153045.0,0.5500272966400318,False,False,0.0,0.0,0
153062.0,0.6341257630651645,False,False,0.0,0.0,0
153072.0,0.1148444091518189,False,False,0.0,0.0,0
153074.0,0.0446175988882822,False,False,0.0,0.0,0
153080.0,0.1035287111022879,False,False,0.0,0.0,0
153082.0,0.1462603603156484,False,False,0.0,0.0,0
153096.0,0.0173705891111221,False,False,0.0,0.0,0
153098.0,0.993250285373964,False,False,0.915536867927957,0.0,0
153104.0,0.7243783810610949,False,False,0.0,0.0,0
153107.0,0.0050374708422254,False,False,0.0,0.0,0
153114.0,0.0264777408308104,False,False,0.0,0.0,0
153122.0,0.0907985507965655,False,False,0.0,0.0,0
153128.0,0.7592188197925456,False,False,0.0,0.0,0
153131.0,0.0766042979800486,False,False,0.0,0.0,0
153132.0,0.1372524691051665,False,False,0.0,0.0,0
153143.0,0.0478931956920939,False,False,0.0,0.0,0
153145.0,0.0579681373765447,False,False,0.0,0.0,0
153146.0,0.0825847436597349,False,False,0.0,0.0,0
153149.0,0.984614621073006,True,True,1.6854964338607532,0.0877959203930716,3
153150.0,0.0903518785051367,False,False,0.0,0.0,0
153152.0,0.0912204079606928,False,False,0.0,0.0,0
153154.0,0.1210481909772197,False,False,0.0,0.0,0
153156.0,0.6932602114248846,False,False,0.0,0.0,0
153159.0,0.1089135937267358,False,False,0.0,0.0,0
153160.0,0.0603752047248002,False,False,0.0,0.0,0
153164.0,0.0371978758251029,False,False,0.0,0.0,0
153169.0,0.1447962678048538,False,False,0.0,0.0,0
153176.0,0.3371631346468807,False,False,0.0,0.0,0
153178.0,0.0746190877959204,False,False,0.0,0.0,0
153181.0,0.6588168147302595,False,False,0.0,0.0,0
153183.0,0.1289145863318278,False,False,0.0,0.0,0
153184.0,0.0663556504044865,False,False,0.0,0.0,0
153186.0,0.6104273164921336,False,False,0.0,0.0,0
153190.0,0.0425331281949476,False,False,0.0,0.0,0
153194.0,0.7495657352722219,False,False,0.0,0.0,0
153195.0,0.0699042136086158,False,False,0.0,0.0,0
153201.0,0.0546180951908283,False,False,0.0,0.0,0
153202.0,0.0224825053352523,False,False,0.0,0.0,0
153207.0,0.0915926348702168,False,False,0.0,0.0,0
153208.0,0.0433023971412973,False,False,0.0,0.0,0
153214.0,0.9763015534269692,True,False,2.793032372054356,0.0604992803613082,3
153215.0,0.062013003126706,False,False,0.0,0.0,0
153216.0,0.0805002729664003,False,False,0.0,0.0,0
153217.0,0.1136284679140404,False,False,0.0,0.0,0
153222.0,0.0072708322993696,False,False,0.0,0.0,0
153229.0,0.0170728075835029,False,False,0.0,0.0,0
153239.0,0.0896322398133902,False,False,0.0,0.0,0
153253.0,0.0593329693781329,False,False,0.0,0.0,0
153266.0,0.0952404585835525,False,False,0.0,0.0,0
153270.0,0.6963372872102834,False,False,0.0,0.0,0
153272.0,0.1146707032607077,False,False,0.0,0.0,0
153273.0,0.0042682018958757,False,False,0.0,0.0,0
153275.0,0.9995781428358728,False,False,0.990312744274552,0.0,0
153277.0,0.0607722467616258,False,False,0.0,0.0,0
153281.0,0.1446721921683458,False,False,0.0,0.0,0
153285.0,0.99736959650603,True,True,1.453016072878493,0.0459079855079656,3
153286.0,0.9994540671993648,False,False,0.8333158621193334,0.0,0
153289.0,0.6449947888232667,False,False,0.0,0.0,0
153291.0,0.1642761427366122,False,False,0.0,0.0,0
153296.0,0.0031515211673035,False,False,0.0,0.0,0
153301.0,0.013251277979056,False,False,0.0,0.0,0
153302.0,0.2383492977318973,False,False,0.0,0.0,0
153308.0,0.7121941535560078,False,False,0.0,0.0,0
153310.0,0.0776217181994143,False,False,0.0,0.0,0
153312.0,0.0819891806044965,False,False,0.0,0.0,0
153313.0,0.7524194749119063,False,False,0.0,0.0,0
153324.0,0.0122090426323887,False,False,0.0,0.0,0
153327.0,0.8071864608665442,False,False,0.0,0.0,0
153328.0,0.0650900789121048,False,False,0.0,0.0,0
153336.0,0.0874485086108491,False,False,0.0,0.0,0
153337.0,0.0658097176038513,False,False,0.0,0.0,0
153339.0,0.8980594570450147,False,False,0.0,0.0,0
153347.0,0.03962975830066,False,False,0.0,0.0,0
153354.0,0.0328552285473224,False,False,0.0,0.0,0
153361.0,0.0233510347908084,False,False,0.0,0.0,0
153368.0,0.0631793141098813,False,False,0.0,0.0,0
153369.0,0.9900243188247556,True,True,1.1139117584233,0.007246017172068,1
153375.0,0.0056826641520671,False,False,0.0,0.0,0
153378.0,0.0626085661819445,False,False,0.0,0.0,0
153381.0,0.0430046156136781,False,False,0.0,0.0,0
153386.0,0.0737753734676658,False,False,0.0,0.0,0
153387.0,0.7680033748573131,False,False,0.0,0.0,0
153388.0,0.8110576207255943,False,False,0.0,0.0,0
153392.0,0.1623653779343888,False,False,0.0,0.0,0
153395.0,0.1130080897315003,False,False,0.0,0.0,0
153410.0,0.2162886495607722,False,False,0.0,0.0,0
153411.0,0.0235495558092213,False,False,0.0,0.0,0
153424.0,0.5710457094644895,False,False,0.0,0.0,0
153430.0,0.2075785398779095,False,False,0.0,0.0,0
153433.0,0.1454910913692987,False,False,0.0,0.0,0
153443.0,0.0673978857511539,False,False,0.0,0.0,0
153445.0,0.6678495210680431,False,False,0.0,0.0,0
153448.0,0.0162042781279467,False,False,0.0,0.0,0
153451.0,0.0346171025857362,False,False,0.0,0.0,0
153452.0,0.4460022829917117,False,False,0.0,0.0,0
153463.0,0.0041193111320661,False,False,0.0,0.0,0
153464.0,0.0436001786689165,False,False,0.0,0.0,0
153466.0,0.005434512879051,False,False,0.0,0.0,0
153467.0,0.0898803910864062,False,False,0.0,0.0,0
153471.0,0.1135788376594371,False,False,0.0,0.0,0
153474.0,0.2659437192912799,False,False,0.0,0.0,0
153475.0,0.0033996724403196,False,False,0.0,0.0,0
153482.0,0.4844657303091965,False,False,0.0,0.0,0
153488.0,0.9988833192714278,True,True,1.1181545524671643,0.0472480023822522,2
153490.0,0.0070971264082584,False,False,0.0,0.0,0
153491.0,0.3377338825748176,False,False,0.0,0.0,0
153492.0,0.5284629510149387,False,False,0.0,0.0,0
153495.0,0.1063080053600675,False,False,0.0,0.0,0
153499.0,0.1098069383095935,False,False,0.0,0.0,0
153500.0,0.0700531043724254,False,False,0.0,0.0,0
153505.0,0.0115390341952454,False,False,0.0,0.0,0
153511.0,0.0097027147749267,False,False,0.0,0.0,0
153512.0,0.5491091369298724,False,False,0.0,0.0,0
153525.0,0.2565884162985756,False,False,0.0,0.0,0
153540.0,0.8183532681522656,False,False,0.0,0.0,0
153541.0,0.0738001885949675,False,False,0.0,0.0,0
153543.0,0.0639237679289294,False,False,0.0,0.0,0
153553.0,0.0538984564990818,False,False,0.0,0.0,0
153554.0,0.0388853044816119,False,False,0.0,0.0,0
153555.0,0.0037718993498436,False,False,0.0,0.0,0
153562.0,0.0061789666980991,False,False,0.0,0.0,0
153572.0,0.7880788128443099,False,False,0.0,0.0,0
153575.0,0.1145466276241997,False,False,0.0,0.0,0
153578.0,0.003498932949526,False,False,0.0,0.0,0
153580.0,0.931609509156782,False,False,1.166925420315828,0.0,0
153582.0,0.0599285324333713,False,False,0.0,0.0,0
153586.0,0.0746935331778252,False,False,0.0,0.0,0
153590.0,0.2124174897017221,False,False,0.0,0.0,0
153591.0,0.0973745595314903,False,False,0.0,0.0,0
153595.0,0.0372971363343093,False,False,0.0,0.0,0
153601.0,0.0354856320412923,False,False,0.0,0.0,0
153602.0,0.0752146508511588,False,False,0.0,0.0,0
153610.0,0.0182391185666782,False,False,0.0,0.0,0
153617.0,0.6702069581616954,False,False,0.0,0.0,0
153621.0,0.0764057769616358,False,False,0.0,0.0,0
153629.0,0.0101493870663556,False,False,0.0,0.0,0
153631.0,0.1026353665194302,False,False,0.0,0.0,0
153635.0,0.1067546776514963,False,False,0.0,0.0,0
153650.0,0.0150875973993746,False,False,0.0,0.0,0
153668.0,0.7501116680728572,False,False,0.0,0.0,0
153669.0,0.1955183880093305,False,False,0.0,0.0,0
153671.0,0.9685840488361706,True,False,1.668846529180501,0.0047396893146061,1
153675.0,0.073204625539729,False,False,0.0,0.0,0
153678.0,0.1037272321207007,False,False,0.0,0.0,0
153690.0,0.3460965804754578,False,False,0.0,0.0,0
153693.0,0.3554766985954637,False,False,0.0,0.0,0
153694.0,0.0144175889622313,False,False,0.0,0.0,0
153705.0,0.5666038016775026,False,False,0.0,0.0,0
153715.0,0.0497791453670157,False,False,0.0,0.0,0
153731.0,0.0808973150032259,False,False,0.0,0.0,0
153732.0,0.06826641520671,False,False,0.0,0.0,0
153733.0,0.1212467119956325,False,False,0.0,0.0,0
153737.0,0.9357784505434512,True,True,0.7681409738282683,0.0366271278971661,1
153741.0,0.0693582808079805,False,False,0.0,0.0,0
153749.0,0.0895329793041838,False,False,0.0,0.0,0
153750.0,0.069829768226711,False,False,0.0,0.0,0
153753.0,0.1595860836766092,False,False,0.0,0.0,0
153754.0,0.0438979601965358,False,False,0.0,0.0,0
153756.0,0.1432329147848528,False,False,0.0,0.0,0
153772.0,0.018065412675567,False,False,0.0,0.0,0
153773.0,0.139907687726438,False,False,0.0,0.0,0
153774.0,0.0626830115638493,False,False,0.0,0.0,0
153781.0,0.0631296838552781,False,False,0.0,0.0,0
153786.0,0.0817906595860836,False,False,0.0,0.0,0
153789.0,0.0825847436597349,False,False,0.0,0.0,0
153791.0,0.741997121445233,False,False,0.0,0.0,0
153793.0,0.5609707677800387,False,False,0.0,0.0,0
153794.0,0.0034741178222244,False,False,0.0,0.0,0
153796.0,0.0848429202441808,False,False,0.0,0.0,0
153797.0,0.0232269591543004,False,False,0.0,0.0,0
153809.0,0.0060052608069879,False,False,0.0,0.0,0
153813.0,0.0848429202441808,False,False,0.0,0.0,0
153823.0,0.0562807087200357,False,False,0.0,0.0,0
153825.0,0.248498684798253,False,False,0.0,0.0,0
153835.0,0.0576455407216239,False,False,0.0,0.0,0
153844.0,0.1758896223137624,False,False,0.0,0.0,0
153846.0,0.7288202888480818,False,False,0.0,0.0,0
153865.0,0.1479229738448558,False,False,0.0,0.0,0
153871.0,0.0724105414660777,False,False,0.0,0.0,0
153875.0,0.0855625589359273,False,False,0.0,0.0,0
153878.0,0.1303042334607176,False,False,0.0,0.0,0
153881.0,0.4005657849024766,False,False,0.0,0.0,0
153884.0,0.988113554022532,True,True,1.006951912478563,0.042508313067646,2
153891.0,0.0260558836666832,False,False,0.0,0.0,0
153898.0,0.1038264926299071,False,False,0.0,0.0,0
153904.0,0.042756464340662,False,False,0.0,0.0,0
153905.0,0.5174450344930269,False,False,0.0,0.0,0
153907.0,0.47461412477046,False,False,0.0,0.0,0
153913.0,0.0933296937813291,False,False,0.0,0.0,0
153914.0,0.4018809866494615,False,False,0.0,0.0,0
153916.0,0.4672688470891856,False,False,0.0,0.0,0
153918.0,0.7152215990868033,False,False,0.0,0.0,0
153919.0,0.9991066554171424,False,False,0.934733600640497,0.0,0
153921.0,0.0403742121197081,False,False,0.0,0.0,0
153931.0,0.1002779294257779,False,False,0.0,0.0,0
153933.0,0.1333068638642116,False,False,0.0,0.0,0
153943.0,0.5886148195940245,False,False,0.0,0.0,0
153949.0,0.0292322199612884,False,False,0.0,0.0,0
153966.0,0.0315152116730358,False,False,0.0,0.0,0
153970.0,0.117524442900392,False,False,0.0,0.0,0
153972.0,0.0036726388406372,False,False,0.0,0.0,0
153975.0,0.8386768574122785,False,False,0.0,0.0,0
153978.0,0.0937763660727579,False,False,0.0,0.0,0
153979.0,0.0669263983324234,False,False,0.0,0.0,0
153987.0,0.0851407017718001,False,False,0.0,0.0,0
153988.0,0.0763561467070326,False,False,0.0,0.0,0
153989.0,0.0451139014343143,False,False,0.0,0.0,0
153996.0,0.1258871408010323,False,False,0.0,0.0,0
154002.0,0.013251277979056,False,False,0.0,0.0,0
154005.0,0.4862524194749119,False,False,0.0,0.0,0
154011.0,0.0192069085314407,False,False,0.0,0.0,0
154012.0,0.6070028289245124,False,False,0.0,0.0,0
154027.0,0.034815623604149,False,False,0.0,0.0,0
154040.0,0.0281155392327162,False,False,0.0,0.0,0
154041.0,0.0825351134051317,False,False,0.0,0.0,0
154042.0,0.1931361357883766,False,False,0.0,0.0,0
154043.0,0.0562310784654325,False,False,0.0,0.0,0
154046.0,0.0291329594520819,False,False,0.0,0.0,0
154057.0,0.2498635167998411,False,False,0.0,0.0,0
154066.0,0.1333813092461164,False,False,0.0,0.0,0
154071.0,0.0182143034393766,False,False,0.0,0.0,0
154077.0,0.0960097275299022,False,False,0.0,0.0,0
154087.0,0.1982480520125068,False,False,0.0,0.0,0
154091.0,0.979006402302844,True,True,2.038116690650285,0.2062137078763214,6
154092.0,0.2201349942925207,False,False,0.0,0.0,0
154099.0,0.1481711251178718,False,False,0.0,0.0,0
154100.0,0.1604049828775621,False,False,0.0,0.0,0
