id_institution_subnet,ratio_active,max_rel_dev,t10p7_d,t10p7_n,t10p14_d,t10p14_n,t10p21_d,t10p21_n,t10p28_d,t10p28_n,t15p7_d,t15p7_n,t15p14_d,t15p14_n,t15p21_d,t15p21_n,t15p28_d,t15p28_n,t20p7_d,t20p7_n,t20p14_d,t20p14_n,t20p21_d,t20p21_n,t20p28_d,t20p28_n,t25p7_d,t25p7_n,t25p14_d,t25p14_n,t25p21_d,t25p21_n,t25p28_d,t25p28_n,t30p7_d,t30p7_n,t30p14_d,t30p14_n,t30p21_d,t30p21_n,t30p28_d,t30p28_n,t35p7_d,t35p7_n,t35p14_d,t35p14_n,t35p21_d,t35p21_n,t35p28_d,t35p28_n,t40p7_d,t40p7_n,t40p14_d,t40p14_n,t40p21_d,t40p21_n,t40p28_d,t40p28_n,t45p7_d,t45p7_n,t45p14_d,t45p14_n,t45p21_d,t45p21_n,t45p28_d,t45p28_n,t50p7_d,t50p7_n,t50p14_d,t50p14_n,t50p21_d,t50p21_n,t50p28_d,t50p28_n,t55p7_d,t55p7_n,t55p14_d,t55p14_n,t55p21_d,t55p21_n,t55p28_d,t55p28_n,t60p7_d,t60p7_n,t60p14_d,t60p14_n,t60p21_d,t60p21_n,t60p28_d,t60p28_n,S_p7,S_p7_test,S_p14,S_p14_test,S_p21,S_p21_test,S_p28,S_p28_test
356.0,0.9999751848726984,0.5339145964577988,True,7,True,2,False,0,False,0,True,5,True,1,False,0,False,0,True,3,True,1,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,True,1,False,0,False,0,False,0,True,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0.4899648516759611,0.4899648516759611,0.21837197415155193,0.21837197415155193,0.07937862529975447,0.07937862529975447,0.031803712032824935,0.031803712032824935
390.0,0.9947391930120602,3.404478332211554,True,12,True,3,True,2,True,1,True,9,True,3,True,2,True,1,True,7,True,1,True,1,False,0,True,4,True,1,True,1,False,0,True,3,True,1,True,1,False,0,True,2,True,1,True,1,False,0,True,2,True,1,True,1,False,0,True,2,True,1,True,1,False,0,True,1,True,1,True,1,False,0,True,1,True,1,False,0,False,0,True,1,True,1,False,0,False,0,3.136025954239024,3.136025954239024,1.2946973684631435,1.2946973684631435,0.5200211244980091,0.5200211244980091,0.175549711892848,0.175549711892848
379.0,0.0,0.0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
371.0,0.9991562856717455,1.2761312156434665,True,10,False,2,False,1,False,0,True,7,False,2,False,1,False,0,True,6,False,1,False,1,False,0,True,6,False,1,False,1,False,0,True,5,False,1,False,0,False,0,True,3,False,0,False,0,False,0,True,3,False,0,False,0,False,0,True,1,False,0,False,0,False,0,True,1,False,0,False,0,False,0,True,1,False,0,False,0,False,0,True,1,False,0,False,0,False,0,0.7187701710015271,0.7187701710015271,0.33005963905477625,0.06827134332217552,0.2539929765043772,0.019300204671973856,0.019300204671973856,0.019300204671973856
164.0,1.0,0.8395963106712068,True,5,True,5,True,2,False,1,True,5,True,3,False,1,False,1,True,4,True,2,False,1,False,1,True,4,True,2,False,0,False,0,True,4,False,1,False,0,False,0,True,3,False,1,False,0,False,0,True,3,False,0,False,0,False,0,True,2,False,0,False,0,False,0,False,1,False,0,False,0,False,0,False,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0.5896511932027743,0.4717679001885857,0.3588868288563169,0.29961497675604026,0.21760794967267783,0.14245606245356612,0.21250682400183288,0.0003443427161171928
141.0,1.0,0.9147759066159696,True,8,True,3,False,0,False,0,True,6,True,3,False,0,False,0,True,5,True,2,False,0,False,0,True,5,True,2,False,0,False,0,True,3,True,2,False,0,False,0,True,3,True,2,False,0,False,0,True,3,True,1,False,0,False,0,True,3,False,0,False,0,False,0,True,1,False,0,False,0,False,0,True,1,False,0,False,0,False,0,True,1,False,0,False,0,False,0,0.7720513376152887,0.7720513376152887,0.414856171768643,0.414856171768643,0.09049107916322667,0.014951073532146334,0.016961331111052167,0.014951073532146334
418.0,0.9982629410888878,2.954293912013414,True,10,True,5,False,2,False,0,True,9,False,4,False,1,False,0,True,8,False,2,False,1,False,0,True,7,False,2,False,1,False,0,True,6,False,1,False,1,False,0,False,4,False,1,False,1,False,0,False,4,False,1,False,1,False,0,False,4,False,1,False,1,False,0,False,4,False,1,False,1,False,0,False,4,False,1,False,1,False,0,False,4,False,1,False,1,False,0,2.085167329811581,0.34994598603383065,0.8434697959240196,0.10298179565487685,0.8434697959240196,0.06128776934273032,0.03901874138456461,0.03901874138456461
59.0,0.9990322100352375,0.838895327188574,True,11,True,4,False,0,False,0,True,8,True,1,False,0,False,0,True,4,True,1,False,0,False,0,True,3,True,1,False,0,False,0,True,2,True,1,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,False,1,False,0,False,0,False,0,False,1,False,0,False,0,False,0,0.7437875419739086,0.5109283147186919,0.31200422354614077,0.31200422354614077,0.05845451401626851,0.035499108348345736,0.046500287101867675,0.004332590809943609
279.0,0.9974192267606333,0.5635612132995782,True,3,False,1,False,0,False,0,True,2,False,1,False,0,False,0,True,1,False,0,False,0,False,0,True,1,False,0,False,0,False,0,True,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0.30144069291016923,0.30144069291016923,0.1927972028640075,0.048143754570705424,0.05934201161065092,0.0007322465605210878,0.03064796409286289,0.0002204300492867735
398.0,1.0,0.7975514951461243,True,6,True,5,True,1,False,0,True,6,True,2,True,1,False,0,True,2,True,2,False,0,False,0,True,2,True,2,False,0,False,0,True,3,True,1,False,0,False,0,True,2,True,1,False,0,False,0,True,2,True,1,False,0,False,0,True,2,True,1,False,0,False,0,True,1,True,1,False,0,False,0,True,1,False,0,False,0,False,0,True,1,False,0,False,0,False,0,0.6948138021608481,0.6948138021608481,0.5208745848809782,0.5208745848809782,0.1792677153079212,0.1792677153079212,0.039362980357060706,0.0006052980056694743
482.0,0.9563998213310835,1.0743679791655276,True,10,True,2,False,0,False,0,True,6,True,1,False,0,False,0,True,5,True,1,False,0,False,0,True,5,True,1,False,0,False,0,True,3,True,1,False,0,False,0,True,3,True,1,False,0,False,0,True,3,True,1,False,0,False,0,True,3,False,0,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,0.7226306993779068,0.7226306993779068,0.4486058422858078,0.4486058422858078,0.060845543042334256,0.060845543042334256,0.04401953777246583,0.010029777173325056
520.0,0.0,0.0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174.0,0.9994540671993647,1.9733607448793276,True,10,True,4,True,2,False,0,True,8,True,3,True,2,False,0,True,7,True,2,True,2,False,0,True,5,True,2,True,1,False,0,True,4,True,2,True,1,False,0,True,4,True,1,True,1,False,0,True,4,True,1,True,1,False,0,True,3,True,1,True,1,False,0,True,3,True,1,True,1,False,0,True,3,True,1,False,0,False,0,True,3,True,1,False,0,False,0,1.1103376941232952,1.1103376941232952,0.684805608352264,0.684805608352264,0.5002920635306235,0.5002920635306235,0.004907051098286232,0.0034091134035999205
513.0,0.016601320164772445,2.5386643405990275,True,13,True,3,True,2,True,2,True,12,True,4,True,3,False,1,True,11,True,4,True,3,False,1,True,12,True,4,True,2,False,1,True,9,True,4,True,2,False,1,True,11,True,3,True,2,False,0,True,9,True,3,True,2,False,0,True,7,True,3,True,1,False,0,True,7,True,3,True,1,False,0,True,6,True,3,False,0,False,0,True,6,True,3,False,0,False,0,2.126675944801631,2.126675944801631,0.7198526765870075,0.7198526765870075,0.5351532608228365,0.5351532608228365,0.34593499635833946,0.13407821229050285
41.0,0.9762022929177626,1.5830277890080275,True,8,True,5,True,4,True,3,True,8,True,4,False,2,False,0,True,7,True,4,False,1,False,0,True,7,False,1,False,0,False,0,True,6,False,0,False,0,False,0,True,5,False,0,False,0,False,0,True,4,False,0,False,0,False,0,True,3,False,0,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,1.5096318414892742,1.5096318414892742,0.2936115661827166,0.2476353254804345,0.21965858695447021,0.13509333702450363,0.1351422329438021,0.11626197723840775
410.0,0.9998511092361904,0.47092410294214126,True,8,True,4,False,0,False,0,True,6,False,1,False,0,False,0,True,4,False,1,False,0,False,0,True,2,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0.2883606819855731,0.27568849353236446,0.23898953223273847,0.10900037178400801,0.0774447106978217,0.0007150370920105593,0.0011760507989446718,0.0007150370920105593
540.0,0.9935232517742816,0.3301785372929761,True,5,True,1,False,0,False,0,True,3,False,0,False,0,False,0,False,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0.20941755463979606,0.17800218765056627,0.12777211297839994,0.12777211297839994,0.05748041483815026,0.035399777840592575,0.035399777840592575,0.035399777840592575
496.0,0.9969725544692044,0.8047663933288228,True,7,True,4,False,0,False,0,True,6,True,2,False,0,False,0,True,6,False,0,False,0,False,0,True,4,False,0,False,0,False,0,True,3,False,0,False,0,False,0,True,3,False,0,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,True,1,False,0,False,0,False,0,0.6178627023205826,0.6178627023205826,0.1904928720365011,0.167498372142376,0.09306318725892528,0.0009099056280303282,0.0009099056280303282,0.0009099056280303282
262.0,0.9610402501364832,1.4077280412513846,True,5,True,3,True,2,True,1,True,4,True,2,True,2,True,1,True,3,True,2,True,2,True,1,True,2,True,2,True,2,True,1,True,2,True,2,True,1,False,0,True,2,True,2,True,1,False,0,True,2,True,2,False,0,False,0,True,2,False,1,False,0,False,0,False,1,False,1,False,0,False,0,False,1,False,1,False,0,False,0,False,1,False,0,False,0,False,0,0.9985628812553808,0.4887122281298928,0.5766940467267568,0.4425011688370049,0.3680179559049246,0.3680179559049246,0.25011477648781083,0.25011477648781083
196.0,0.9960295796317435,0.9561763017355547,True,13,True,5,False,0,False,0,True,10,True,4,False,0,False,0,True,5,True,1,False,0,False,0,True,5,False,0,False,0,False,0,True,4,False,0,False,0,False,0,True,4,False,0,False,0,False,0,True,3,False,0,False,0,False,0,False,1,False,0,False,0,False,0,False,1,False,0,False,0,False,0,False,1,False,0,False,0,False,0,False,1,False,0,False,0,False,0,0.7385831358436954,0.42796955562786254,0.20949773108177303,0.20949773108177303,0.02024568985955224,0.004808665300879717,0.004808665300879717,0.004808665300879717
92.0,0.9995533277085712,2.4024780678446267,True,8,True,6,True,3,False,1,True,10,True,7,True,3,False,0,True,8,True,7,True,2,False,0,True,7,True,6,True,1,False,0,True,7,True,6,True,1,False,0,True,7,True,5,True,1,False,0,True,6,True,3,True,1,False,0,True,5,True,3,False,0,False,0,True,5,True,3,False,0,False,0,True,5,True,1,False,0,False,0,True,3,False,0,False,0,False,0,1.2527754410195602,1.2527754410195602,0.5855313352542459,0.5855313352542459,0.4456662568015958,0.4456662568015958,0.14027963482817943,0.03295449892293438
239.0,0.9749367214253809,0.4420536431441096,True,4,True,1,True,1,False,0,True,3,True,1,True,1,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,True,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0.3720230589705942,0.3720230589705942,0.18640386636703138,0.18640386636703138,0.1805163514867367,0.1805163514867367,0.06182870624295897,0.06182870624295897
440.0,0.9998511092361904,0.7377760690816392,True,8,True,2,False,0,False,0,True,8,False,1,False,0,False,0,True,5,False,0,False,0,False,0,True,4,False,0,False,0,False,0,True,3,False,0,False,0,False,0,True,3,False,0,False,0,False,0,True,2,False,0,False,0,False,0,False,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0.4956055072599939,0.40367868771487875,0.16747221738002366,0.11505877005282437,0.010084392963602112,0.010084392963602112,0.0028692845215815502,0.0003883985430986559
72.0,1.0,3.383599231440387,True,8,True,5,True,4,True,3,True,9,True,7,False,3,False,1,True,7,True,5,False,3,False,1,True,7,False,4,False,3,False,1,True,8,False,4,False,3,False,0,True,7,False,3,False,3,False,0,True,7,False,3,False,3,False,0,True,6,False,3,False,3,False,0,True,6,False,3,False,3,False,0,True,6,False,3,False,3,False,0,False,5,False,3,False,2,False,0,3.204337341256482,0.5585337130085036,0.968696722566724,0.207912998272506,0.9506080384953828,0.1400576847027047,0.2625762586266866,0.1400576847027047
45.0,0.9996525882177776,1.9385877938263127,True,11,True,3,True,3,False,1,True,10,True,3,True,2,False,0,True,9,True,3,False,0,False,0,True,9,True,2,False,0,False,0,True,9,True,2,False,0,False,0,True,9,True,1,False,0,False,0,True,8,True,1,False,0,False,0,True,7,False,0,False,0,False,0,True,6,False,0,False,0,False,0,True,5,False,0,False,0,False,0,True,5,False,0,False,0,False,0,1.1961147019741036,1.1961147019741036,0.437343790057044,0.437343790057044,0.19862810804733388,0.1563854813021048,0.12874469212369355,0.015935473873572335
515.0,0.9579631743510845,1.862939554563998,True,12,True,7,True,5,False,1,True,16,True,6,False,1,False,0,True,15,True,6,False,1,False,0,True,15,True,5,False,1,False,0,True,13,True,4,False,1,False,0,True,11,True,3,False,1,False,0,True,9,True,2,False,1,False,0,True,9,True,2,False,0,False,0,True,7,True,2,False,0,False,0,True,6,False,1,False,0,False,0,True,6,False,0,False,0,False,0,1.081491457179215,0.9664854395962211,0.5752268231661343,0.5191314224938879,0.4226307309771863,0.12263891664580935,0.11331033507560928,0.06513362355071191
300.0,0.9292024418085265,0.4704810555157915,True,7,False,2,False,1,False,0,True,5,False,1,False,1,False,0,False,2,False,1,False,0,False,0,False,2,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0.28501663264299903,0.1999717740778236,0.23013484808196868,0.08676786592989402,0.17982522899950856,0.03855809238911333,0.022013325583636296,0.00016954211086958216
396.0,0.985433520273959,1.0249330007754058,True,11,True,1,False,0,False,0,True,7,True,1,False,0,False,0,True,7,True,1,False,0,False,0,True,5,True,1,False,0,False,0,True,3,True,1,False,0,False,0,True,1,True,1,False,0,False,0,True,1,True,1,False,0,False,0,True,1,False,0,False,0,False,0,True,1,False,0,False,0,False,0,True,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0.5756564473714961,0.5756564473714961,0.44227696699614644,0.44227696699614644,0.08155071453725622,0.08155071453725622,0.006165419375716586,0.0035399156625130945
363.0,0.9968236637053948,0.7234056184277143,True,8,True,3,True,1,False,0,True,6,True,3,False,0,False,0,True,4,True,2,False,0,False,0,True,3,True,2,False,0,False,0,True,3,True,1,False,0,False,0,True,2,True,1,False,0,False,0,True,2,False,0,False,0,False,0,True,1,False,0,False,0,False,0,True,1,False,0,False,0,False,0,True,1,False,0,False,0,False,0,True,1,False,0,False,0,False,0,0.6392875095821374,0.6392875095821374,0.3945465891061009,0.3945465891061009,0.12721116994153658,0.12721116994153658,0.03996745601533517,0.00014140559877968514
134.0,0.9963273611593627,0.9670243086739377,True,8,True,3,False,1,False,0,True,6,False,2,False,0,False,0,True,5,False,2,False,0,False,0,True,5,False,2,False,0,False,0,False,4,False,1,False,0,False,0,False,3,False,0,False,0,False,0,False,2,False,0,False,0,False,0,False,2,False,0,False,0,False,0,False,2,False,0,False,0,False,0,False,1,False,0,False,0,False,0,False,1,False,0,False,0,False,0,0.7450746207383264,0.2977722898034949,0.339602590946874,0.14467003426432423,0.1188609755403071,0.053875278603678384,0.00138701866657093,0.00138701866657093
510.0,0.70805002729664,2.126083981420577,True,15,True,3,True,2,False,0,True,15,True,3,True,1,False,0,True,14,True,2,True,1,False,0,True,10,True,1,False,0,False,0,True,9,True,1,False,0,False,0,True,7,True,1,False,0,False,0,True,6,True,1,False,0,False,0,True,5,True,1,False,0,False,0,True,5,True,1,False,0,False,0,True,5,True,1,False,0,False,0,True,3,True,1,False,0,False,0,0.9475053110425348,0.9475053110425348,0.6431541314081497,0.6431541314081497,0.21747862520310118,0.21747862520310118,0.08876087059435257,0.08876087059435257
377.0,1.0,0.7889246794288328,True,6,True,4,True,1,False,0,True,6,True,3,False,0,False,0,True,4,True,2,False,0,False,0,True,4,False,0,False,0,False,0,True,4,False,0,False,0,False,0,True,3,False,0,False,0,False,0,True,1,False,0,False,0,False,0,True,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0.45468701682429596,0.45468701682429596,0.209844814718499,0.209844814718499,0.11740620190188625,0.11740620190188625,0.0866854838495029,0.0866854838495029
15.0,0.9983125713434909,0.7456858833339471,True,9,True,2,False,0,False,0,True,7,True,2,False,0,False,0,True,6,True,1,False,0,False,0,True,5,True,1,False,0,False,0,True,4,False,0,False,0,False,0,True,4,False,0,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,True,1,False,0,False,0,False,0,True,1,False,0,False,0,False,0,0.6881335204344464,0.6881335204344464,0.2935429894731781,0.2935429894731781,0.025548311092681995,0.01435193317598317,0.0158039158448865,0.0013752795528918088
132.0,0.997245520869522,0.9819117477227447,True,11,True,3,False,0,False,0,True,9,True,3,False,0,False,0,True,6,True,2,False,0,False,0,True,5,True,1,False,0,False,0,True,3,True,1,False,0,False,0,True,2,True,1,False,0,False,0,True,2,True,1,False,0,False,0,True,2,True,1,False,0,False,0,True,2,True,1,False,0,False,0,True,2,True,1,False,0,False,0,True,2,True,1,False,0,False,0,0.8414854312855704,0.8414854312855704,0.6071971725846291,0.6071971725846291,0.03768720906225611,0.03768720906225611,0.021826161557566726,0.0014274509990510663
276.0,1.0,0.6338367759234869,True,10,False,1,False,0,False,0,True,6,False,0,False,0,False,0,True,4,False,0,False,0,False,0,True,1,False,0,False,0,False,0,True,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0.31176190991760117,0.31176190991760117,0.11370498007104846,0.012203253616358945,0.0028949443027557645,0.0001883193074903562,0.0010785652239638749,6.935620733197688e-05
280.0,1.0,0.8272018155265839,True,10,True,3,True,1,True,1,True,9,True,1,True,1,True,1,True,6,True,1,True,1,True,1,True,4,True,1,True,1,True,1,True,4,True,1,True,1,True,1,True,3,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,2,True,2,False,0,False,0,True,2,True,1,False,0,False,0,True,3,False,0,False,0,False,0,True,2,False,0,False,0,False,0,0.6239972274966646,0.6239972274966646,0.5407139571914782,0.5407139571914782,0.43459194237437276,0.43459194237437276,0.43459194237437276,0.43459194237437276
317.0,0.7555461809519083,2.409175391139619,True,8,True,4,False,1,False,1,True,6,True,2,False,1,False,1,True,6,True,2,False,1,False,1,True,3,False,1,False,1,False,1,True,2,False,1,False,1,False,0,True,2,False,1,False,1,False,0,True,2,False,1,False,1,False,0,False,1,False,1,False,0,False,0,False,1,False,1,False,0,False,0,False,1,False,1,False,0,False,0,False,1,False,1,False,0,False,0,1.759621152335414,0.40454145113282225,0.9402031529901237,0.22762614379389684,0.4286781579427898,0.0016114397314646166,0.2722573831846741,0.0016114397314646166
127.0,0.029827783016526874,3.4285714285714293,True,1,True,1,True,1,True,1,True,4,True,4,True,3,True,2,True,4,True,4,True,3,True,2,True,5,True,5,True,3,True,2,True,5,True,5,True,3,True,2,True,6,True,5,True,3,True,2,True,6,True,5,True,3,True,2,True,6,True,5,True,3,True,2,True,6,True,5,True,3,True,2,True,6,True,5,True,3,True,2,True,6,True,5,True,3,True,2,3.428571428571428,2.0647917406810237,0.981076379320454,0.9480413303772811,0.9580823095984217,0.8217705213562791,0.8964591546771086,0.6002676533815643
227.0,0.0,0.0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162.0,1.0,0.5526684347987522,True,8,True,2,False,1,False,0,True,4,True,2,False,1,False,0,True,4,True,2,False,1,False,0,True,3,True,2,False,0,False,0,True,2,True,2,False,0,False,0,True,2,False,0,False,0,False,0,True,1,False,0,False,0,False,0,True,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0.4537111561408129,0.4537111561408129,0.3231014150019965,0.31785963937659173,0.21206976844551637,0.07228597960988119,0.0008722805900454481,0.0008722805900454481
119.0,0.9957069829768227,1.8208866135344812,True,9,True,7,True,2,True,1,True,8,True,5,True,2,True,1,True,8,True,5,True,2,True,1,True,8,True,4,True,2,False,0,True,7,True,4,True,2,False,0,True,6,True,3,True,2,False,0,True,6,True,3,True,2,False,0,True,5,True,3,True,2,False,0,True,4,True,3,True,2,False,0,True,4,True,3,True,1,False,0,True,5,True,2,True,1,False,0,1.0830594554276332,0.8791829703021865,0.7786764914007732,0.7786764914007732,0.7786764914007732,0.7786764914007732,0.23048754164104415,0.23048754164104415
504.0,0.1519678395950171,2.109044928969364,True,12,True,5,False,1,False,1,True,12,True,5,False,1,False,0,True,9,True,4,False,1,False,0,True,8,False,3,False,1,False,0,True,6,False,2,False,1,False,0,True,6,False,1,False,0,False,0,True,6,False,1,False,0,False,0,True,4,False,1,False,0,False,0,True,4,False,0,False,0,False,0,True,3,False,0,False,0,False,0,True,3,False,0,False,0,False,0,1.4012038791297496,1.4012038791297496,0.4974515291365892,0.203228308259176,0.31652186587262676,0.00867803090746984,0.1063660491701036,0.007701144728196985
264.0,1.0,0.6740678845363084,True,6,True,3,False,0,False,0,True,4,True,3,False,0,False,0,True,3,True,2,False,0,False,0,True,3,True,1,False,0,False,0,True,2,True,1,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0.5140521526478012,0.5140521526478012,0.32855680395844067,0.32855680395844067,0.09982995087270531,0.09982995087270531,0.0003381771597442131,0.00010754103126604526
481.0,0.9999007394907936,3.299248014240866,True,9,True,5,False,2,False,2,True,8,True,4,False,2,False,2,True,8,True,4,False,2,False,2,True,7,False,3,False,2,False,2,True,7,False,3,False,2,False,2,True,7,False,2,False,2,False,2,True,6,False,2,False,2,False,2,True,6,False,2,False,2,False,2,True,6,False,2,False,2,False,2,True,6,False,2,False,2,False,2,True,5,False,2,False,2,False,2,2.7634499653129416,0.8967334585251058,0.8370606180516719,0.2076472354267504,0.8219348970182792,0.029263170426319967,0.6634687968452015,0.006278639886451129
254.0,0.044716859397488706,3.4285714285714293,True,9,True,4,True,2,True,2,True,10,True,4,True,2,True,1,True,10,True,4,True,2,False,0,True,9,True,4,True,2,False,0,True,9,True,4,True,2,False,0,True,7,True,3,False,1,False,0,True,6,True,3,False,0,False,0,True,6,True,3,False,0,False,0,True,6,True,3,False,0,False,0,True,6,True,3,False,0,False,0,True,5,True,3,False,0,False,0,3.4285714285714284,1.0836230222584806,1.9720284470641432,0.6761409190115892,0.3528724459958145,0.34382348163517074,0.18681903432050703,0.18681903432050703
105.0,0.5572981289394014,1.0,False,6,False,2,False,1,False,1,False,5,False,2,False,1,False,1,False,4,False,2,False,1,False,1,False,4,False,2,False,1,False,1,False,2,False,1,False,1,False,1,False,2,False,1,False,1,False,1,False,1,False,1,False,1,False,0,False,1,False,1,False,1,False,0,False,1,False,1,False,1,False,0,False,1,False,1,False,1,False,0,False,1,False,1,False,1,False,0,1.0,0.0,1.0,0.0,1.0,0.0,0.3962476970301256,0.0
182.0,0.9999007394907936,0.5831723059330637,True,8,True,3,True,1,False,0,True,6,False,1,False,0,False,0,True,3,False,0,False,0,False,0,False,2,False,0,False,0,False,0,False,2,False,0,False,0,False,0,False,1,False,0,False,0,False,0,False,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0.4327315684660027,0.23606556103911322,0.15927253025246607,0.10648450549264825,0.10648450549264825,0.10648450549264825,0.001233288594026386,0.001233288594026386
543.0,0.7651744503449303,3.4285714285714297,True,11,True,5,False,0,False,0,True,8,True,5,False,0,False,0,True,6,True,4,False,0,False,0,True,5,True,4,False,0,False,0,True,5,True,3,False,0,False,0,True,5,True,3,False,0,False,0,True,3,True,3,False,0,False,0,True,3,True,2,False,0,False,0,True,3,True,2,False,0,False,0,True,3,True,2,False,0,False,0,True,3,True,2,False,0,False,0,3.4285714285714275,1.4466711373786598,0.8152700515936185,0.8152700515936185,0.06694286898079793,0.06694286898079793,0.031198874665953658,0.011990295222109258
113.0,1.0,2.20589437346767,True,13,True,4,True,2,True,1,True,11,True,2,True,1,True,1,True,7,True,2,True,1,True,1,True,4,True,2,True,1,True,1,True,3,True,2,True,1,True,1,True,3,True,2,False,0,False,0,True,3,True,2,False,0,False,0,True,2,True,2,False,0,False,0,True,2,True,2,False,0,False,0,True,2,True,2,False,0,False,0,True,2,True,1,False,0,False,0,1.610562659522966,1.610562659522966,0.6003710113982836,0.6003710113982836,0.3081147834657705,0.3081147834657705,0.3081147834657705,0.3081147834657705
505.0,0.9999255546180952,0.8577410817847062,True,10,True,3,False,0,False,0,True,7,True,3,False,0,False,0,True,4,True,1,False,0,False,0,True,3,True,1,False,0,False,0,True,2,True,1,False,0,False,0,True,2,True,1,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,True,2,False,0,False,0,False,0,0.7919396836001744,0.7919396836001744,0.37444568947364104,0.37444568947364104,0.01676283965943175,0.01676283965943175,0.002740801232531743,0.002740801232531743
