id_ip,ratio_active,max_rel_dev,t10p7_d,t10p7_n,t10p14_d,t10p14_n,t10p21_d,t10p21_n,t10p28_d,t10p28_n,t15p7_d,t15p7_n,t15p14_d,t15p14_n,t15p21_d,t15p21_n,t15p28_d,t15p28_n,t20p7_d,t20p7_n,t20p14_d,t20p14_n,t20p21_d,t20p21_n,t20p28_d,t20p28_n,t25p7_d,t25p7_n,t25p14_d,t25p14_n,t25p21_d,t25p21_n,t25p28_d,t25p28_n,t30p7_d,t30p7_n,t30p14_d,t30p14_n,t30p21_d,t30p21_n,t30p28_d,t30p28_n,t35p7_d,t35p7_n,t35p14_d,t35p14_n,t35p21_d,t35p21_n,t35p28_d,t35p28_n,t40p7_d,t40p7_n,t40p14_d,t40p14_n,t40p21_d,t40p21_n,t40p28_d,t40p28_n,t45p7_d,t45p7_n,t45p14_d,t45p14_n,t45p21_d,t45p21_n,t45p28_d,t45p28_n,t50p7_d,t50p7_n,t50p14_d,t50p14_n,t50p21_d,t50p21_n,t50p28_d,t50p28_n,t55p7_d,t55p7_n,t55p14_d,t55p14_n,t55p21_d,t55p21_n,t55p28_d,t55p28_n,t60p7_d,t60p7_n,t60p14_d,t60p14_n,t60p21_d,t60p21_n,t60p28_d,t60p28_n,S_p7,S_p7_test,S_p14,S_p14_test,S_p21,S_p21_test,S_p28,S_p28_test
479898.0,0.09601071747543911,3.2003678053498916,False,5,False,3,False,3,False,2,False,5,False,3,False,3,False,1,False,4,False,3,False,3,False,1,False,3,False,3,False,3,False,1,False,3,False,3,False,3,False,1,False,3,False,3,False,3,False,1,False,4,False,4,False,3,False,1,False,4,False,4,False,3,False,1,False,5,False,3,False,2,False,1,False,5,False,3,False,1,False,1,False,5,False,3,False,1,False,1,2.1172178625230504,0.0,1.0,0.0,1.0,0.0,0.8277332992436929,0.0
164512.0,0.6105983923786842,3.178728295556783,True,7,True,5,True,5,False,2,True,7,True,4,True,4,False,1,True,4,True,4,True,3,False,1,True,4,True,4,True,2,False,1,True,4,True,4,True,2,False,1,True,4,True,2,True,2,False,1,True,3,True,2,True,2,False,1,True,4,True,2,True,1,False,0,True,4,True,2,True,1,False,0,True,3,True,1,False,0,False,0,True,2,True,1,False,0,False,0,3.123728771812807,3.123728771812807,0.9124728026137017,0.9124728026137017,0.5407055230436383,0.5407055230436383,0.44773224327243083,0.014545415731235085
144700.0,0.07130098243524859,3.4285714285714293,True,4,True,4,True,4,True,3,True,5,True,4,True,4,True,3,True,6,True,5,True,4,True,3,True,6,True,5,True,4,True,3,True,6,True,4,True,4,True,3,True,7,True,5,True,4,True,3,True,8,True,6,True,4,True,3,True,8,True,6,True,4,True,3,True,8,True,6,True,4,True,3,True,8,True,6,True,4,True,3,True,8,True,6,True,4,True,3,3.3494661624023183,2.919224334820947,1.0,1.0,1.0,1.0,0.9190906591079033,0.6660925257866578
405526.0,0.04912176242929443,3.428571428571429,True,4,True,4,True,4,True,4,True,5,True,4,True,4,True,4,True,6,True,5,True,5,True,3,True,6,True,5,True,5,True,3,True,7,True,5,True,5,True,3,True,7,True,5,True,5,True,3,True,7,True,5,True,5,True,3,True,7,True,5,True,5,True,3,True,7,True,5,True,5,True,3,True,7,True,5,True,5,True,3,True,7,True,5,True,5,True,3,3.3777216373168386,3.3777216373168386,1.0,1.0,1.0,1.0,1.0,1.0
634367.0,0.20378088716880025,3.417528409828266,True,9,True,5,True,4,False,2,True,10,True,6,True,5,False,3,True,10,True,6,True,4,False,3,True,11,True,5,True,4,False,2,True,11,True,5,True,3,False,2,True,10,True,5,True,3,False,2,True,9,True,5,True,3,False,2,True,9,True,5,True,3,False,2,True,9,True,4,True,3,False,2,True,9,True,4,True,3,False,2,True,9,True,4,True,3,False,2,3.163120951188366,2.5752126628347574,1.0,1.0,0.9599512080751356,0.9599512080751356,0.709603789929149,0.07813527695002395
1798464.0,0.011312890741292051,3.428571428571429,True,10,True,6,True,3,True,2,True,10,True,6,True,2,True,2,True,10,True,4,True,2,True,2,True,10,True,4,False,2,False,1,True,11,True,4,False,1,False,0,True,11,True,4,False,0,False,0,True,10,True,4,False,0,False,0,True,10,False,3,False,0,False,0,True,9,False,3,False,0,False,0,True,8,False,3,False,0,False,0,True,8,False,1,False,0,False,0,3.428571428571429,1.0,1.0,0.4496255263524446,0.3165926654583921,0.20130333565566125,0.2592898699441424,0.20130333565566125
3370.0,0.14691872581125334,3.406822386204243,True,11,True,6,True,5,True,4,True,12,True,6,True,5,True,3,True,11,True,6,True,5,True,2,True,11,True,5,True,5,True,1,True,11,True,5,True,4,True,1,True,11,True,5,True,4,True,1,True,10,True,5,True,4,True,1,True,10,True,5,True,4,True,1,True,9,True,5,True,4,False,0,True,9,True,5,True,4,False,0,True,10,True,4,True,4,False,0,3.2606933813387893,1.0,1.0,1.0,1.0,1.0,0.45116925174040184,0.45116925174040184
1644966.0,0.012354867520095266,3.428571428571429,True,10,True,4,True,1,True,1,True,9,True,2,True,1,False,0,True,7,True,2,True,1,False,0,True,7,True,1,True,1,False,0,True,5,True,1,False,0,False,0,True,4,True,1,False,0,False,0,True,4,True,1,False,0,False,0,True,4,True,1,False,0,False,0,True,4,False,0,False,0,False,0,True,4,False,0,False,0,False,0,True,4,False,0,False,0,False,0,3.428571428571428,1.164879745001449,0.45629572583750483,0.45629572583750483,0.2539325361107539,0.2539325361107539,0.1442710674768334,0.1442710674768334
80219.0,0.011164036915748734,2.1647863880155356,True,9,True,6,True,3,True,3,True,11,True,6,True,2,True,2,True,11,True,5,False,1,False,1,True,12,True,4,False,1,False,1,True,11,True,4,False,1,False,0,True,11,True,3,False,0,False,0,True,10,True,1,False,0,False,0,True,10,False,0,False,0,False,0,True,10,False,0,False,0,False,0,True,9,False,0,False,0,False,0,True,8,False,0,False,0,False,0,1.162837356805385,1.0,0.4000467856777345,0.4000467856777345,0.32821881926254276,0.18636959370904324,0.26382103913444327,0.18636959370904324
738315.0,0.13888061923191425,3.3254968763962682,True,8,True,6,True,5,True,4,True,8,True,5,True,5,True,4,True,8,True,5,True,5,True,4,True,10,True,4,True,4,True,4,True,13,True,5,True,4,True,3,True,13,True,4,True,3,True,3,True,13,True,4,True,3,True,3,True,12,True,4,True,3,False,2,True,11,True,4,True,3,False,2,True,11,False,3,False,2,False,2,True,10,False,3,False,1,False,1,3.2846077554059794,0.6035686671907484,0.9767440884474584,0.5345419470889032,0.8935058480954886,0.532463237710375,0.8344871335112936,0.405375661930005
1630055.0,0.010270913962488836,3.428571428571429,True,9,True,4,True,3,False,2,True,9,True,4,False,2,False,2,True,8,True,4,False,2,False,2,True,10,True,3,False,1,False,1,True,11,True,2,False,0,False,0,True,11,True,2,False,0,False,0,True,9,True,2,False,0,False,0,True,8,True,2,False,0,False,0,True,8,True,2,False,0,False,0,True,6,False,1,False,0,False,0,False,4,False,1,False,0,False,0,3.428571428571429,0.5695650585240492,0.7992199324717661,0.5374648256004189,0.2921459492888065,0.12803234501347707,0.2921459492888065,0.06407736457268653
